name,smiles,taste
Dibekacin Sulfate,NCC1CCC(N)C(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)O1.[O-]S(=O)(=O)[O-],bitter
"(-)-Epicatechin, EC, Epicatechin",O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c3ccc(O)c(O)c3,bitter
2-tridecenal,CCCCCCCCCCC=CC=O,bitter
"(-)-Epicatechin gallate, ECg, Epicatechin gallate",Oc1cc(O)c2C[C@@H](OC(=O)c3cc(O)c(O)c(O)c3)[C@H](Oc2c1)c4ccc(O)c(O)c4,bitter
Herbolide D,CC1C2CC(OC(=O)C)C(=C)C(O)CCC(=CC2OC1=O)C,bitter
Orphenadrine,CN(C)CCOC(c1ccccc1)c2ccccc2C,bitter
Ethylpyrazine,CCc1cnccn1,bitter
Bakankosin,OCC1OC(OC2OC=C3C(CCNC3=O)C2C=C)C(O)C(O)C1O,bitter
Butallylonal,CCC(C)C1(CC(=C)Br)C(=O)NC(=O)NC1=O,bitter
Crispolide,C[C@]12CC[C@@H](OO)C(=CC[C@@H]3[C@H](OC(=O)C3=C)[C@H]1O)C2,bitter
"Ethylene Thiourea, N,N-ethylene thiourea",S=C1NCCN1,bitter
"Alerlisin, Virlix, Zyrtec",Cl.Cl.OC(=O)COCCN1CCN(CC1)C(c2ccccc2)c3ccc(Cl)cc3,bitter
Chloroquine  phosphate,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12.OP(=O)(O)O.OP(=O)(O)O,bitter
Fencamine Hydrochloride,Cl.CC(Cc1ccccc1)N(C)CCNc2nc3N(C)C(=O)N(C)C(=O)c3n2C,bitter
Phenobarbital,[Na+].CCC1(C(=O)NC(=NC1=O)[O-])c2ccccc2,bitter
Aprobarbital,CC(C)C1(CC=C)C(=O)NC(=O)NC1=O,bitter
"Cycloheximid, Cycloheximide",C[C@H]1C[C@H](C)C(=O)[C@@H](C1)[C@H](O)CC2CC(=O)NC(=O)C2,bitter
Cephaeline,CCC1CN2CCc3cc(OC)c(OC)cc3C2CC1CC4NCCc5cc(O)c(OC)cc45,bitter
Phloridzin,OCC1OC(Oc2cc(O)cc(O)c2C(=O)CCc3ccc(O)cc3)C(O)C(O)C1O,bitter
Potassium Sulfate,[K+].[K+].[O-]S(=O)(=O)[O-],bitter
Diisobutylamine,CC(C)CNCC(C)C,bitter
Allyl isothiocyanate,C=CCN=C=S,bitter
Epirizole,COc1cc(C)nc(n1)n2nc(C)cc2OC,bitter
Xanthonee,O=C1c2ccccc2Oc3ccccc13,bitter
"1,1-Dimethylbiguanide",CN(C)C(=N)N=C(N)N.OC(=O)CC(O)(CC(=O)O)C(=O)O,bitter
"Hesperetin, hesperitin",COc1ccc(cc1O)[C@@H]2CC(=O)c3c(O)cc(O)cc3O2,bitter
Cis-isohumulone,CC(C)CC(=O)C1=C(O)[C@](O)([C@H](CC=C(C)C)C1=O)C(=O)CC=C(C)C,bitter
Arborescin,CC1C2CCC3(C)OC34CC=C(C)C4C2OC1=O,bitter
5 nitrosaccharin,[O-][N+](=O)c1ccc2c(c1)C(=O)NS2(=O)=O,bitter
Dyphylline,CN1C(=O)N(C)c2ncn(CC(O)CO)c2C1=O,bitter
Morphine Hydrochloride,Cl.CN1CCC23C4Oc5c(O)ccc(CC1C2C=CC4O)c35,bitter
Piperidione,CCC1(CC)C(=O)CCNC1=O,bitter
Cyclooctanone,O=C1CCCCCCC1,bitter
Glucose pentaacetate,CC(=O)OCC(OC(=O)C)C(OC(=O)C)C(OC(=O)C)C(OC(=O)C)C=O,bitter
Falcarindiol,CCCCCCCC=C/[C@H](O)C#CC#C[C@@H](O)C=C,bitter
p-Lactophenetide,CCOc1ccc(NC(=O)C(C)O)cc1,bitter
Propyl isovalerate,CCCOC(=O)CC(C)C,bitter
Phenethyl isothiocyanate,S=C=NCCc1ccccc1,bitter
Mefenamic acid,Cc1cccc(Nc2ccccc2C(=O)O)c1C,bitter
Pentobarbital Sodium salt,[Na+].CCCC(C)C1(CC)C(=O)NC(=NC1=O)[O-],bitter
Homoeriodictyolc,COc1cc(ccc1O)[C@@H]2CC(=O)c3c(O)cc(O)cc3O2,bitter
2-octanone,CCCCCCC(=O)C,bitter
Trimethoprim,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,bitter
Pipemidic Acid,CCN1C=C(C(=O)O)C(=O)c2cnc(nc12)N3CCNCC3,bitter
Rhodinyl acetate,CC(CCCC(=C)C)CCOC(=O)C,bitter
Chrysamminic Acid,Oc1c2C(=O)c3c(O)c(cc(c3C(=O)c2c(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],bitter
Heptabarbital,CCC1(C(=O)NC(=O)NC1=O)C2=CCCCCC2,bitter
Sulfameter,COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,bitter
Sucrose Octaacetate,CC(=O)OCC1OC(OC2(COC(=O)C)OC(COC(=O)C)C(OC(=O)C)C2OC(=O)C)C(OC(=O)C)C(OC(=O)C)C1OC(=O)C,bitter
Helicin,OC[C@H]1O[C@@H](Oc2ccccc2C=O)[C@H](O)[C@@H](O)[C@@H]1O,bitter
Flufenamic Acid,OC(=O)c1ccccc1Nc2cccc(c2)C(F)(F)F,bitter
Meconin,COc1ccc2COC(=O)c2c1OC,bitter
Naphazoline Hydrochloride,Cl.C(C1=NCCN1)c2cccc3ccccc23,bitter
Cynaropicrin,OCC(=C)C(=O)OC1CC(=C)C2CC(O)C(=C)C2C3OC(=O)C(=C)C13,bitter
Hydrocortisone,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23,bitter
Colchicine,COC1=CC=C2C(=CC1=O)[C@H](CCc3cc(OC)c(OC)c(OC)c23)NC(=O)C,bitter
Colubrines,COc1ccc2N3C4C5C(CC3=O)OCC=C6CN7CCC4(C7CC56)c2c1,bitter
Clarithromycin,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O)OC,bitter
Methacycline Hydrochloride,Cl.CN(C)C1C2C(O)C3C(=C)c4cccc(O)c4C(=C3C(=O)C2(O)C(=O)C(=C(N)/O)C1=O)O,bitter
Picoperine Hydrochloride,Cl.C(CN1CCCCC1)N(Cc2ccccn2)c3ccccc3,bitter
Diltiazem Hydrochloride,Cl.COc1ccc(cc1)C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(=O)C,bitter
Talbutal,CCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,bitter
Trimethaphan Camsylate,CC1(C)C2CCC1(CS(=O)(=O)[O-])C(=O)C2.O=C3N(Cc4ccccc4)C5C[S+]6CCCC6C5N3Cc7ccccc7,bitter
4'-hydroxy-7-methoxyflavone,COc1ccc2C(=O)C=C(Oc2c1)c3ccc(O)cc3,bitter
Butethamine meta-Isomer hydrochloride,Cl.CC(C)CNCCOC(=O)c1cccc(N)c1,bitter
Nitrofurazone,NC(=O)NN=C/c1oc(cc1)[N+](=O)[O-],bitter
Procaine Dihydrate,O.O.CCN(CC)CCOC(=O)c1ccc(N)cc1,bitter
"1,3-butylene glycol",CC(O)CCO,bitter
"3,6,3,4-tetrahydroxyflavone",OC1=C(Oc2ccc(O)cc2C1=O)c3ccc(O)c(O)c3,bitter
Aglycon H.g.-12,C/C=C(C)/C(=O)OC1CC2C(CC=C3CC(O)CC[C@]23C)[C@@]2(O)CCC(C(=O)C)[C@@]12C,bitter
N-ethylthiourea,CCNC(=S)N,bitter
"Amygdalin, D",OCC1OC(OCC2OC(OC(C#N)c3ccccc3)C(O)C(O)C2O)C(O)C(O)C1O,bitter
"3,7,4-trihydroxyflavone",OC1=C(Oc2cc(O)ccc2C1=O)c3ccc(O)cc3,bitter
Ganoderic Acid A,CC(CC(=O)CC(C)C(=O)O)C1CC(O)C2(C)C3=C(C(=O)CC12C)C4(C)CCC(=O)C(C)(C)C4CC3O,bitter
Propyphenazone,CC(C)C1=C(C)N(C)N(C1=O)c2ccccc2,bitter
Tramadol Hydrochloride,Cl.COc1cccc(c1)C2(O)CCCCC2CN(C)C,bitter
Cinchonine,O[C@H]([C@H]1C[C@@H]2CCN1C[C@@H]2C=C)c3ccnc4ccccc34,bitter
"Leu-leu-leu, Leucyl-leucyl-leucine",O=C(C([H])(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])N([H])C(C([H])(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])N([H])[H])=O)N([H])C([H])(C(=O)O[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],bitter
Mephenesin,Cc1ccccc1OCC(O)CO,bitter
"5,7,2'-trihydroxyflavone",Oc1cc(O)c2C(=O)C=C(Oc2c1)c3ccccc3O,bitter
Coumarilic Acid,OC(=O)c1oc2ccccc2c1,bitter
Isoliquiritigenin,Oc1ccc(C=CC(=O)c2ccc(O)cc2O)cc1,bitter
Atropine Sulfate monohydrate,O.CN1[C@@H]2CC[C@H]1C[C@H](C2)OC(=O)C(CO)c3ccccc3.CN4[C@@H]5CC[C@H]4C[C@H](C5)OC(=O)C(CO)c6ccccc6.OS(=O)(=O)O,bitter
Genistin,OC[C@H]1O[C@@H](Oc2cc(O)c3C(=O)C(=COc3c2)c4ccc(O)cc4)[C@H](O)[C@@H](O)[C@@H]1O,bitter
Datiscetinb,OC1=C(Oc2cc(O)cc(O)c2C1=O)c3ccccc3O,bitter
Dextromoramide Bitartrate,CC(CN1CCOCC1)C(C(=O)N2CCCC2)(c3ccccc3)c4ccccc4.OC(C(O)C(=O)O)C(=O)O,bitter
Edrophonium Bromide,[Br-].CC[N+](C)(C)c1cccc(O)c1,bitter
Vancomycin,CN[C@H](CC(C)C)C(=O)N[C@@H]1[C@H](O)c2ccc(Oc3cc4cc(Oc5ccc(cc5Cl)[C@@H](O)[C@@H]6NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@H](CC(=O)N)NC1=O)c7ccc(O)c(c7)c8c(O)cc(O)cc8[C@H](NC6=O)C(=O)O)c3O[C@@H]9O[C@H](CO)[C@@H](O)[C@H](O)[C@H]9O[C@H]%10C[C@](C)(N)[C@H](O)[C,bitter
Amylocaine Hydrochloride,Cl.CCC(C)(CN(C)C)OC(=O)c1ccccc1,bitter
2-Amino-5-nitrothiazole,Nc1ncc(s1)[N+](=O)[O-],bitter
Fustin,OC1C(Oc2cc(O)ccc2C1=O)c3ccc(O)c(O)c3,bitter
Trapidil,CCN(CC)c1cc(C)nc2ncnn12,bitter
"Moveltipril, calcium salt",[Ca].CC(CS)C(=O)N1CCCC1(C(=O)O)C(=O)C(C)NC(=O)C2CCCCC2.CC(CS)C(=O)N3CCCC3(C(=O)O)C(=O)C(C)NC(=O)C4CCCCC4,bitter
Codamine,COc1ccc(CC2N(C)CCc3cc(OC)c(O)cc23)cc1OC,bitter
Harman,Cc1nccc2c3ccccc3[nH]c12,bitter
Sinigrin,OC[C@H]1O[C@@H](SC(=NOS(=O)(=O)[O-])CC=C)[C@H](O)[C@@H](O)[C@@H]1O,bitter
Chloramphenicol,OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc(cc1)[N+](=O)[O-],bitter
Prunetin,COc1cc(O)c2C(=O)C(=COc2c1)c3ccc(O)cc3,bitter
Prednisolone,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,bitter
Doxepin,CN(C)CCC=C1/c2ccccc2COc3ccccc13,bitter
ZINC01532585,Cc1cc2N=C3C(=O)NC(=O)N=C3N(CC(O)C(O)C(O)CO)c2cc1C,bitter
Anethole Trithione,COc1ccc(cc1)C2=CC(=S)SS2,bitter
Naringenin,Oc1ccc(cc1)C2CC(=O)c3c(O)cc(O)cc3O2,bitter
"Grosheimin , grossheimin",CC1C2C3OC(=O)C(=C)C3C(O)CC(=C)C2CC1=O,bitter
p-Acetanisidine,COc1ccc(NC(=O)C)cc1,bitter
Picrotoxin,CC(=C)C1C2OC(=O)C1C3(O)CC4OC45C(=O)OC2C35C.CC(C)(O)C6C7OC(=O)C6C8(O)CC9OC9%10C(=O)OC7C8%10C,bitter
Geranyl acetate,CC(=CCCC(=CCOC(=O)C)C)C,bitter
Isoflavone,O=C1C(=COc2ccccc12)c3ccccc3,bitter
Ethyl Biscoumacetate,CCOC(=O)C(C1=C(O)Oc2ccccc2C1=O)C3=C(O)Oc4ccccc4C3=O,bitter
Divinyl sulfoxide,C=CS(=O)C=C,bitter
Genkwanin,COc1cc(O)c2C(=O)C=C(Oc2c1)c3ccc(O)cc3,bitter
Phentolamine,Cl.Cc1ccc(cc1)N(CC2=NCCN2)c3ccc(O)cc3,bitter
Limonin,CC1(C)O[C@H]2CC(=O)OC[C@]23[C@H]4CC[C@@]5(C)[C@@H](OC(=O)[C@H]6O[C@@]56[C@]4(C)C(=O)C[C@@H]13)c7cocc7,bitter
Caprolactam,O=C1CCCCCN1,bitter
Fraxin,COc1cc2C=CC(=O)Oc2c(OC3OC(CO)C(O)C(O)C3O)c1O,bitter
Alpha-tetralone,O=C1CCCc2ccccc12,bitter
Conessine,Br.Br.CC1C2CCC3C4CC=C5CC(CCC5(C)C4CCC23CN1C)N(C)C,bitter
Progoitrin,OC[C@H]1OC(SC(=NOS(=O)(=O)O)C[C@@H](O)C=C)[C@H](O)[C@@H](O)[C@@H]1O,bitter
1-isopropyl-4-methyl,CC(C)C1=CC=C(C)CC1,bitter
Acecarbromal,CCC(Br)(CC)C(=O)NC(=O)NC(=O)C,bitter
Piperonylic acid,OC(=O)c1ccc2OCOc2c1,bitter
Calcium Phenolsulfonate,[Ca+2].Oc1ccc(cc1)S(=O)(=O)[O-].Oc2ccc(cc2)S(=O)(=O)[O-],bitter
Butallylonal Sodium salt,[Na+].CCC(C)C1(CC(=C)Br)C(=O)NC(=NC1=O)[O-],bitter
Phenazopyridine Hydrochloride,Cl.Nc1ccc(N=Nc2ccccc2)c(N)n1,bitter
"Humulon, Humulone",CC(C)CC(=O)C1=C(O)C(=C(O)[C@@](O)(CC=C(C)C)C1=O)CC=C(C)C,bitter
Butethal,CCCCC1(CC)C(=O)NC(=O)NC1=O,bitter
"Kaempferol, Kaempherol",OC1=C(Oc2cc(O)cc(O)c2C1=O)c3ccc(O)cc3,bitter
"1,8-naphthaladehyde acid",OC(=O)c1cccc2cccc(C=O)c12,bitter
Phenylacetaldehyde dimethyl acetal,COC(Cc1ccccc1)OC,bitter
Trimethadione,CN1C(=O)OC(C)(C)C1=O,bitter
Miconazole,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,bitter
Theophylline,CN1C(=O)N(C)c2nc[nH]c2C1=O,bitter
"7,4-dimethoxyisoflavone",COc1ccc(cc1)C2=COc3cc(OC)ccc3C2=O,bitter
"Gly-leu, Glycyl-l-leucine, Glycylleucine",O([H])C([C@]([H])(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])N([H])C(C([H])([H])N([H])[H])=O)=O,bitter
Quinine,COc1ccc2nccc([C@@H](O)[C@@H]3C[C@H]4CC[NH+]3C[C@@H]4C=C)c2c1,bitter
Neoquassin,COC1=CC(C)C2CC3OC(O)CC4C(=C(OC)C(=O)C(C34C)C2(C)C1=O)C,bitter
Ginkgolide B,CC1C(=O)OC2C(O)C34C5CC(C(C)(C)C)C36C(OC(=O)C6O)OC4(C(=O)O5)C12O,bitter
Azintamide,CCN(CC)C(=O)CSc1ccc(Cl)nn1,bitter
"6,7,4-trihydroxyisoflavone",Oc1ccc(cc1)C2=COc3cc(O)c(O)cc3C2=O,bitter
L-leucine,CC(C)C[C@H](N)C(=O)O,bitter
"5,2'-dihydroxyflavone",Oc1ccccc1C2=CC(=O)c3c(O)cccc3O2,bitter
Carbimazole,CCOC(=O)N1C=CN(C)C1=S,bitter
"1,10-phenanthroline",[Fe+2].[O-]S(=O)(=O)[O-].c1cnc2c(c1)ccc3cccnc23.c4cnc5c(c4)ccc6cccnc56.c7cnc8c(c7)ccc9cccnc89,bitter
Methadone Hydrochloride,Cl.CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c2ccccc2,bitter
Psychotrine Tetrahydrate,CCC1CN2CCc3cc(OC)c(OC)cc3C2CC1CC4=C5C=C(OC)C(=O)C=C5CCN4,bitter
Camphotamide,CCN(CC)C(=O)c1ccc[n+](C)c1.CC2(C)C3CCC2(C)C(=O)C3S(=O)(=O)[O-],bitter
8-prenylnaringenin,CC(=CCc1c(O)cc(O)c2C(=O)CC(Oc12)c3ccc(O)cc3)C,bitter
Morin,OC1=C(Oc2cc(O)cc(O)c2C1=O)c3ccc(O)cc3O,bitter
Labetalol-HCl,Cl.CC(CCc1ccccc1)NCC(O)c2ccc(O)c(c2)C(=O)N,bitter
Quercetagetin,OC1=C(Oc2cc(O)c(O)c(O)c2C1=O)c3ccc(O)c(O)c3,bitter
Barbital Sodium salt,[Na+].CCC1(CC)C(=O)NC(=NC1=O)[O-],bitter
Thiosinamine,NC(=S)NCC=C,bitter
Methadone,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c2ccccc2,bitter
Pinocembrin,Oc1cc(O)c2C(=O)C[C@H](Oc2c1)c3ccccc3,bitter
Tolazoline Hydrochloride,Cl.C(C1=NCCN1)c2ccccc2,bitter
N-methylthiourea,CNC(=S)N,bitter
1-nitronaphthalene,[O-][N+](=O)c1cccc2ccccc12,bitter
Neryl isovalerate,CC(C)CC(=O)OCC=C(/C)CCC=C(C)C,bitter
Salsalate,OC(=O)c1ccccc1OC(=O)c1ccccc1O,bitter
Hydroxyzine Dihydrochloride,Cl.Cl.OCCOCCN1CCN(CC1)C(c2ccccc2)c3ccc(Cl)cc3,bitter
Verbenalin,COC(=O)C1=COC(OC2OC(CO)C(O)C(O)C2O)C3C(C)CC(=O)C13,bitter
D-fenchone,CC12CCC(C1)C(C)(C)C2=O,bitter
α-Santonin (-)-Form,CC1C2CCC3(C)C=CC(=O)C(=C3C2OC1=O)C,bitter
Ethylhydrocupreine,CCOc1ccc2nccc(C(O)C3CC4CCN3CC4CC)c2c1,bitter
Phenyl Biguanide,NC(=NC(=Nc1ccccc1)N)N,bitter
Chlorhexidine,NC(=N/C(=N/CCCCCCN=C(/N)N=C(/N)Nc1ccc(Cl)cc1)/N)Nc2ccc(Cl)cc2,bitter
Amobarbital,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,bitter
Formomonetin,COc1ccc(cc1)C2=COc3cc(O)ccc3C2=O,bitter
Diperodon Hydrochloride,Cl.O=C(Nc1ccccc1)OCC(CN2CCCCC2)OC(=O)Nc3ccccc3,bitter
Tatridin B,CC1=C/[C@@H](O)[C@H]2[C@H](CC(=C)[C@@H](O)CC1)OC(=O)C2=C,bitter
Lincomycin Hydrochloride monohydrate,O.Cl.CCCC1CC(N(C)C1)C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O,bitter
Luteolin,Oc1cc(O)c2C(=O)C=C(Oc2c1)c3ccc(O)c(O)c3,bitter
Thiacetazone,CC(=O)Nc1ccc(C=N/NC(=S)N)cc1,bitter
Glyceryl caprate,CCCCCCCCCC(=O)OCC(O)CO,bitter
Nomilin,CC(=O)O[C@H]1CC(=O)OC(C)(C)[C@@H]2CC(=O)[C@]3(C)[C@H](CC[C@@]4(C)[C@@H](OC(=O)[C@H]5O[C@@]345)c6cocc6)[C@@]12C,bitter
Quebrachamine,CCC12CCCN(CCc3c(CC1)[nH]c4ccccc34)C2,bitter
Meranzin,COc1ccc2C=CC(=O)Oc2c1CC3OC3(C)C,bitter
"5,5' Methylenedisalicylic Acid",OC(=O)c1cc(Cc2ccc(O)c(c2)C(=O)O)ccc1O,bitter
Glimepiride,CCC1=C(C)CN(C(=O)NCCc2ccc(cc2)S(=O)(=O)NC(=O)NC2CCC(C)CC2)C1=O,bitter
Spartein Sulfate Pentahydrate,O.O.O.O.O.OS(=O)(=O)O.C1CCN2C[C@H]3C[C@H](CN4CCCC[C@@H]34)[C@H]2C1,bitter
"Phe-leu, Phenylalanylleucine",O([H])C([C@]([H])(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])N([H])C([C@]([H])(C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])N([H])[H])=O)=O,bitter
Lycoctonine,CCN1CC2(CO)CCC(OC)C34C5CC6C(CC(O)(C5C6OC)C(O)(C(OC)C23)C14)OC,bitter
Chalcone,O=C(C=Cc1ccccc1)c2ccccc2,bitter
Yohimbine,COC(=O)[C@H]1[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]12,bitter
Succinylcholine Chloride,[Cl-].[Cl-].C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,bitter
Cocaine Hydrochloride,COC(=O)C1C(CC2CCC1N2C)OC(=O)c3ccccc3,bitter
"2,6-Dimethylpiperidine",CC1CCCC(C)N1,bitter
"gly-phe,  glycyl-l-phenylalanine, Glycylphenylalanine",O([H])C([C@]([H])(C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])N([H])C(C([H])([H])N([H])[H])=O)=O,bitter
Phenytoin,[Na+].O=C1NC(C(=O)[N-]1)(c2ccccc2)c3ccccc3,bitter
Phloretinb,Oc1ccc(CCC(=O)c2c(O)cc(O)cc2O)cc1,bitter
4-hydroxyanisol,COc1ccc(O)cc1,bitter
Cinnamyl alcohol,OCC=Cc1ccccc1,bitter
Sulfonethylmethane,CCC(C)(S(=O)(=O)CC)S(=O)(=O)CC,bitter
Clonixin,Cc1c(Cl)cccc1Nc2ncccc2C(=O)O,bitter
"Diethyl phthalate, Phthalic Acid Ethyl ester",CCOC(=O)c1ccccc1C(=O)OCC,bitter
Tiaramide Hydrochloride,Cl.OCCN1CCN(CC1)C(=O)CN2C(=O)Sc3ccc(Cl)cc23,bitter
Meperidine Hydrochloride,Cl.CCOC(=O)C1(CCN(C)CC1)c2ccccc2,bitter
Pelargoninidin chloride,OC1=Cc2c(O)cc(O)cc2[O]=C1c3ccc(O)cc3,bitter
Phenylmethylbarbituric Acid,CC1(C(=O)NC(=O)NC1=O)c2ccccc2,bitter
Myricetind,OC1=C(Oc2cc(O)cc(O)c2C1=O)c3cc(O)c(O)c(O)c3,bitter
6-nitrosaccharin,[O-][N+](=O)c1ccc2C(=O)NS(=O)(=O)c2c1,bitter
Chlormetacrine Dihydrochloride,Cl.Cl.CCN(CC)CC(O)CNc1c2ccc(Cl)cc2nc3ccc(OC)cc13,bitter
"5,7',4'-trimethoxyflavone",COc1ccc(cc1)C2=CC(=O)c3c(OC)cc(OC)cc3O2,bitter
Vinbarbital Sodium,[Na].CCC=C(/C)C1(CC)C(=O)NC(=O)NC1=O,bitter
Sulfamerazine Monosodium salt,[Na].Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1,bitter
Propamidine Isethionate,NC(=N)c1ccc(OCCCOc2ccc(cc2)C(=N)N)cc1.OCCS(=O)(=O)O.OCCS(=O)(=O)O,bitter
Salicylamide,NC(=O)c1ccccc1O,bitter
Barium Chloride Dihydrate,O.O.[Cl-].[Cl-].[Ba+2],bitter
Artemorin,CC1=C/[C@H]2OC(=O)C(=C)[C@@H]2CCC(=C)[C@H](O)CC1,bitter
Eriodictyolb,Oc1cc(O)c2C(=O)CC(Oc2c1)c3ccc(O)c(O)c3,bitter
Prunin,OCC1OC(Oc2cc(O)c3C(=O)CC(Oc3c2)c4ccc(O)cc4)C(O)C(O)C1O,bitter
Narcobarbital,CC(C)C1(CC(=C)Br)C(=O)NC(=O)N(C)C1=O,bitter
Geranyl propionate,CCC(=O)OCC=C(/C)CCC=C(C)C,bitter
Tetracaine Hydrochloride,Cl.CCCCNc1ccc(cc1)C(=O)OCCN(C)C,bitter
Flavone,O=C1C=C(Oc2ccccc12)c3ccccc3,bitter
Cyclobarbital,[Ca+2].CCC1(C(=O)NC(=NC1=O)[O-])c2ccccc2.CCC3(C(=O)NC(=NC3=O)[O-])c4ccccc4,bitter
"3,4-Dinitrobenzoic Acid",OC(=O)c1ccc(c(c1)[N+](=O)[O-])[N+](=O)[O-],bitter
Tiliacorine,COc1cc2CCN(C)C3Cc4ccc(OC)c(c4)c5cc(CC6N(C)CCc7cc8Oc1c(Oc8cc67)c23)ccc5O,bitter
Sulfamethoxypyridazine,COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,bitter
Ursodiol,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,bitter
Pemirolast,Cc1cccn2c(=O)c(cnc12)c1nn[nH]n1,bitter
Nobiletin,COc1ccc(cc1OC)C2=CC(=O)c3c(OC)c(OC)c(OC)c(OC)c3O2,bitter
Eriodictyolchalconec,Oc1cc(O)c(C(=O)C=Cc2ccc(O)c(O)c2)c(O)c1,bitter
Bufotoxin,CC(=O)O[C@H]1C[C@]2(O)C3CC[C@@H]4C[C@H](CC[C@]4(C)C3CC[C@]2(C)[C@H]1C5=CC(=O)OC=C5)OC(=O)CCCCCCC(=O)NC(CCCN=C(N)N)C(=O)O,bitter
Arglabin,CC1=CC[C@]23O[C@@]2(C)CC[C@@H]4[C@H](OC(=O)C4=C)[C@H]13,bitter
Chrysin,Oc1cc(O)c2C(=O)C=C(Oc2c1)c3ccccc3,bitter
Etilefrin Hydrochloride,Cl.CCNCC(O)c1cccc(O)c1,bitter
Sinigrin,[K+].OC[C@H]1O[C@@H](SC(=NOS(=O)(=O)[O-])CC=C)[C@H](O)[C@@H](O)[C@@H]1O,bitter
Propallylonal,CC(C)C1(CC(=C)Br)C(=O)NC(=O)NC1=O,bitter
Quinacrine Dihydrochloride dihydrate,[Cl-].[Cl-].CC[NH+](CC)CCCC(C)[NH2+]c1c2ccc(Cl)cc2nc3ccc(OC)cc13,bitter
Guaifenesin,COc1ccccc1OCC(O)CO,bitter
Phenylephrine,Cl.CNCC(O)c1cccc(O)c1,bitter
Cinnamedrine,CC(C(O)c1ccccc1)N(C)CC=C/c2ccccc2,bitter
Galegine,CC(=CCN=C(N)N)C,bitter
Acetylpyrazine,CC(=O)c1cnccn1,bitter
Cis-isocohumulone,CC(C)C(=O)C1=C(O)[C@](O)([C@H](CC=C(C)C)C1=O)C(=O)CC=C(C)C,bitter
Acetylthiourea,CC(=O)NC(=S)N,bitter
Diphenhydramine,CN(C)CCOC(c1ccccc1)c2ccccc2,bitter
Ipodate Sodium salt,[Na+].CN(C)C=Nc1c(I)cc(I)c(CCC(=O)[O-])c1I,bitter
Hydrogen cyanide,C#N,bitter
Dextromethorphan,COc1ccc2C[C@@H]3[C@H]4CCCC[C@]4(CCN3C)c2c1,bitter
Valpromide,CCCC(CCC)C(=O)N,bitter
Iodinated Glycerol,CC(I)C1OCC(CO)O1,bitter
5-hydroxyflavone,Oc1cccc2OC(=CC(=O)c12)c3ccccc3,bitter
Potassium chloride,[Cl-].[K+],bitter
β-Glucogallin,OCC1OC(OC(=O)c2cc(O)c(O)c(O)c2)C(O)C(O)C1O,bitter
Viquidil Hydrochloride,Cl.COc1ccc2nccc(C(=O)CCC3CCNCC3C=C)c2c1,bitter
Alverine,CCN(CCCc1ccccc1)CCCc2ccccc2.OC(=O)CC(O)(CC(=O)O)C(=O)O,bitter
